id,paragraph_id,paper_section,paper_arxiv_id,reference_label,reference_type
6940678,1,Additional experiments and results,2405.18654v3,fig:degen_example,table
6940728,11,Implementation details,2405.18654v3,fig:data_samples_supp_detail,table
6940682,12,Additional experiments and results,2405.18654v3,tab:ablate_data,table
6940788,9,Beyond Fixed Parameter Space: The Semi-ring structure,2410.01779v3,eq:obj,table
6940804,6,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6940729,11,Implementation details,2405.18654v3,fig:data_samples_supp_one_word,table
6940806,13,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6940808,15,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6940683,12,Additional experiments and results,2405.18654v3,tab:data_stat,table
6940736,11,Implementation details,2405.18654v3,fig:data_samples_supp_onesent,table
6940691,20,Additional experiments and results,2405.18654v3,tab:mme_full,table
6940813,16,Composing Global Optimizers,2410.01779v3,lemma:composesol,table
6940738,11,Implementation details,2405.18654v3,fig:data_samples_supp_short,table
6940824,23,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6940826,24,Composing Global Optimizers,2410.01779v3,eq:obj,table
6940692,27,Additional experiments and results,2405.18654v3,tab:amber_full,table
6940694,42,Additional experiments and results,2405.18654v3,tab:mmhal_full,table
6940740,11,Implementation details,2405.18654v3,fig:data_samples_supp_detail,table
6940696,67,Additional experiments and results,2405.18654v3,tab:hallusionbench_full,table
6940830,25,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6940836,26,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6940741,11,Implementation details,2405.18654v3,fig:data_samples_supp_one_word,table
6940842,35,Composing Global Optimizers,2410.01779v3,co:algebraoptimizer,table
6940844,35,Composing Global Optimizers,2410.01779v3,eq:obj,table
6940698,80,Additional experiments and results,2405.18654v3,tab:hadpo_gda,table
6940745,285,Implementation details,2405.18654v3,fig:data_samples_supp_detail,table
6940699,85,Additional experiments and results,2405.18654v3,tab:pope,table
6940846,35,Composing Global Optimizers,2410.01779v3,co:order-6,table
6940746,285,Implementation details,2405.18654v3,fig:data_samples_supp_detail,table
6940853,40,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6940856,40,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6940701,88,Additional experiments and results,2405.18654v3,tab:pope,table
6940748,0,Modeling Neural Network Generalization,2409.05780v2,tab:symbols,table
6940702,90,Additional experiments and results,2405.18654v3,fig:eng_test_prompt,table
6940858,41,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6940860,42,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6940797,27,Using Modularity to Generalize in High Dimensions,2409.05780v2,tab:noise,table
6940862,42,Composing Global Optimizers,2410.01779v3,co:order-6,table
6940866,42,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6940852,2,Impact of Initialization,2408.08435v2,tab:empty_init,table
6940816,29,Using Modularity to Generalize in High Dimensions,2409.05780v2,tab:nonlin,table
6940854,7,Introduction,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940869,44,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6940929,101,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6940871,44,Composing Global Optimizers,2410.01779v3,co:order-6,table
6940896,88,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6940855,7,Introduction,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940935,110,Composing Global Optimizers,2410.01779v3,co:algebraoptimizer,table
6940898,90,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6940937,110,Composing Global Optimizers,2410.01779v3,eq:obj,table
6940903,91,Composing Global Optimizers,2410.01779v3,lemma:composesol,table
6940894,11,Experiments,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940939,110,Composing Global Optimizers,2410.01779v3,co:order-6,table
6940895,12,Experiments,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940917,98,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6940948,115,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6940918,99,Composing Global Optimizers,2410.01779v3,eq:obj,table
6940950,115,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6940922,100,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6940974,3,Additional Results,2410.02749v3,tab:extlms_humaneval_infscaling,table
6940952,116,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6940976,3,Additional Results,2410.02749v3,tab:extlms_mbpp_infscaling,table
6940954,117,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6940992,13,Evaluation,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940955,117,Composing Global Optimizers,2410.01779v3,co:order-6,table
6940994,13,Evaluation,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940978,3,Additional Results,2410.02749v3,tab:extlms_cc_infscaling,table
6940960,117,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6940986,0,Evaluation,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940996,13,Evaluation,2410.02749v3,table:200M_to_400M_code_LM_perfs,table
6940963,119,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941096,242,Composing Global Optimizers,2410.01779v3,lemma:composesol,table
6940965,119,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941110,249,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6941002,1,Instruction Fine-tuning,2410.02749v3,tab:pooled_data_sources,table
6940993,166,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941014,7,Instruction Fine-tuning,2410.02749v3,tab:fine-tuning_lrs,table
6941112,250,Composing Global Optimizers,2410.01779v3,eq:obj,table
6940995,168,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941116,251,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6940999,169,Composing Global Optimizers,2410.01779v3,lemma:composesol,table
6941122,252,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6941015,7,Instruction Fine-tuning,2410.02749v3,tab:fine-tuning_hparams,table
6941011,176,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6941076,2,Experiments,2406.00622v2,tab:1,table
6941128,261,Composing Global Optimizers,2410.01779v3,co:algebraoptimizer,table
6941013,177,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941130,261,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941132,261,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941018,178,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941141,266,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6941077,6,Experiments,2406.00622v2,tab:2,table
6941023,179,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6941081,0,Dynamic Properties Setting,2406.00622v2,tab:appen-physics,table
6941143,266,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941030,188,Composing Global Optimizers,2410.01779v3,co:algebraoptimizer,table
6941144,267,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941031,188,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941146,268,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941083,0,Program execution,2406.00622v2,tab:appen_prog,table
6941034,188,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941106,11,The {} Dataset,2405.14804v4,tab:tokens,table
6941148,268,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941044,193,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6941151,268,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941048,193,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941155,270,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941108,11,The {} Dataset,2405.14804v4,app:statistics,table
6941050,194,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941115,12,The {} Dataset,2405.14804v4,tab:tokens,table
6941157,270,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941052,195,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941180,314,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941054,195,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941182,315,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941129,21,The {} Dataset,2405.14804v4,tab:tokens,table
6941058,195,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941184,317,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941062,197,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941188,318,Composing Global Optimizers,2410.01779v3,lemma:composesol,table
6941198,323,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941185,10,Results and Analysis,2405.14804v4,tab:main_results,table
6941064,197,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941195,23,Results and Analysis,2405.14804v4,tab:main_results,table
6941208,334,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6941091,239,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941211,335,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941092,241,Composing Global Optimizers,2410.01779v3,thm:polyconstruct,table
6941216,336,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941207,45,Results and Analysis,2405.14804v4,tab: other_benchmark_results,table
6941261,355,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941209,0, Details,2405.14804v4,tabapp: 2round,table
6941223,337,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6941264,355,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941230,346,Composing Global Optimizers,2410.01779v3,co:algebraoptimizer,table
6941290,397,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6941232,346,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941210,0, Details,2405.14804v4,tab:tokens,table
6941292,397,Composing Global Optimizers,2410.01779v3,eq:globalminimizer,table
6941212,4, Details,2405.14804v4,tabapp:aggreement_scores,table
6941234,346,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941294,398,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941244,351,Composing Global Optimizers,2410.01779v3,thm:loworderfirst,table
6941297,399,Composing Global Optimizers,2410.01779v3,eq:obj,table
6941247,351,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941213,5, Details,2405.14804v4,app:statistics,table
6941303,406,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941215,5, Details,2405.14804v4,tabapp: human,table
6941249,352,Composing Global Optimizers,2410.01779v3,sec:appendix-additional-exp,table
6941310,407,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6941251,353,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941253,353,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941314,413,Composing Global Optimizers,2410.01779v3,tab:factorization,table
6941257,353,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941226,15, Details,2405.14804v4,tab:tokens,table
6941321,414,Composing Global Optimizers,2410.01779v3,lemma:order3-necessary,table
6941233,10,Experimental Setup,2405.14804v4,tabapp: train_prompt,table
6941325,423,Composing Global Optimizers,2410.01779v3,co:order-6,table
6941239,10,Experimental Setup,2405.14804v4,tabapp: train_examples,table
6941365,1,Theoretical results,2410.08134v1,prop:lowerboundlogZ,table
6941330,423,Composing Global Optimizers,2410.01779v3,co:foursixsol,table
6941367,1,Theoretical results,2410.08134v1,prop:lowerboundlogZ,table
6941336,5,Gradient dynamics,2410.01779v3,co:algebraoptimizer,table
6941245,12,Experimental Setup,2405.14804v4,tabapp: ext_prompt,table
6941338,5,Gradient dynamics,2410.01779v3,eq:obj,table
6941248,17,Experimental Setup,2405.14804v4,tabapp: eval_prompt,table
6941369,10,Theoretical results,2410.08134v1,lemma:lemmaoptimalZ,table
6941340,8,Gradient dynamics,2410.01779v3,co:algebraoptimizer,table
6941371,10,Theoretical results,2410.08134v1,prop:lowerboundlogZ,table
6941342,9,Gradient dynamics,2410.01779v3,eq:obj,table
6941258,2,Further Results,2405.14804v4,tab: main_prompt_result,table
6941344,10,Gradient dynamics,2410.01779v3,co:order-6,table
6941262,2,Further Results,2405.14804v4,tabapp: full_prompting_results,table
6941373,12,Theoretical results,2410.08134v1,lemma:lemmaoptimalZ,table
6941346,10,Gradient dynamics,2410.01779v3,co:order-6,table
6941374,15,Theoretical results,2410.08134v1,lemma:lemmaoptimalZ,table
6941358,2,Experiments,2410.01779v3,thm:loworderfirst,table
6941263,2,Further Results,2405.14804v4,tabapp: full_prompting_results_1,table
6941360,2,Experiments,2410.01779v3,sec:appendix-additional-exp,table
6941266,3,Further Results,2405.14804v4,tabapp: sft_full_results,table
6941377,18,Theoretical results,2410.08134v1,lemma:lemmaoptimalZ,table
6941362,3,Experiments,2410.01779v3,sec:appendix-additional-exp,table
6941380,57,Additional experimental details,2410.08134v1,tab:tinystories_curated_samples,table
6941364,4,Experiments,2410.01779v3,tab:factorization,table
6941268,3,Further Results,2405.14804v4,tabapp: sft_full_results_1,table
6941370,4,Experiments,2410.01779v3,thm:loworderfirst,table
6941274,16,Further Results,2405.14804v4,tabapp: sft_full_results,table
6941383,67,Additional experimental details,2410.08134v1,tab:amazon_curated_samples,table
6941372,4,Experiments,2410.01779v3,sec:appendix-additional-exp,table
6941426,78,Various Discrete DEM Objectives,2410.08134v1,lemma:varsubtraj,table
6941375,5,Experiments,2410.01779v3,sec:appendix-additional-exp,table
6941276,16,Further Results,2405.14804v4,tabapp: sft_full_results,table
6941376,6,Experiments,2410.01779v3,tab:factorization,table
6941281,1,Prompts in Experiments,2405.14804v4,tabapp: CoT_prompt,table
6941428,94,Various Discrete DEM Objectives,2410.08134v1,lemma:varsubtraj,table
6941378,6,Experiments,2410.01779v3,co:order-6,table
6941436,1,Preliminaries,2506.17307v1,tab:main WILDS,table
6941382,6,Experiments,2410.01779v3,co:order-6,table
6941286,2,Prompts in Experiments,2405.14804v4,tabapp: extension_prompt,table
6941387,6,Experiments,2410.01779v3,co:foursixsol,table
6941288,3,Prompts in Experiments,2405.14804v4,tabapp: prompt_format,table
6941482,5,Experiments,2506.17307v1,tab:main WILDS,table
6941389,6,Experiments,2410.01779v3,co:foursixsol,table
6941484,6,Experiments,2506.17307v1,tab:main Domainnet,table
6941396,11,Experiments,2410.01779v3,co:foursixsol,table
6941291,0,Case Study,2405.14804v4,tabapp: core-case-study,table
6941397,0,Conclusion and future work,2410.01779v3,co:foursixsol,table
6941437,23,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941488,8,Experiments,2506.17307v1,tab:main_ablation,table
6941400,0,Conclusion and future work,2410.01779v3,co:order-6,table
6941489,8,Experiments,2506.17307v1,tab:ab_domaincache,table
6941441,29,Solution Construction (Proof),2410.01779v3,eq:orth-cond,table
6941401,2,Conclusion and future work,2410.01779v3,co:foursixsol,table
6941445,41,Solution Construction (Proof),2410.01779v3,theorem:dyn-of-mp,table
6941403,2,Conclusion and future work,2410.01779v3,co:order-6,table
6941447,45,Solution Construction (Proof),2410.01779v3,lemma:infinitem,table
6941491,9,Experiments,2506.17307v1,tab:main_ablation,table
6941409,46,Decoupling $L_2$ Loss (Proof),2410.01779v3,eq:globalminimizer,table
6941451,45,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941500,14,Experiments,2506.17307v1,tab:ab_domaincache,table
6941425,11,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941453,51,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941427,12,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941460,80,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941465,86,Solution Construction (Proof),2410.01779v3,eq:orth-cond,table
6941501,15,Experiments,2506.17307v1,tab:ab_aggregation,table
6941519,1,Computational resources,2506.17307v1,tab:resource,table
6941506,17,Experiments,2506.17307v1,tab:templateVSZS_VS_final,table
6941468,98,Solution Construction (Proof),2410.01779v3,theorem:dyn-of-mp,table
6941525,2,Additional experiments,2506.17307v1,tab:additional_compare_architec,table
6941470,102,Solution Construction (Proof),2410.01779v3,lemma:infinitem,table
6941475,103,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
6941621,7,Evaluation,2412.19394v2,tab:main-results,table
6941625,9,Evaluation,2412.19394v2,tab:main-results,table
6941527,2,Additional experiments,2506.17307v1,tab:additional_compare_perform,table
6941630,11,Evaluation,2412.19394v2,tab:ablation study,table
6941632,11,Evaluation,2412.19394v2,tab:main-results,table
6941477,105,Solution Construction (Proof),2410.01779v3,eq:globalminimizer,table
